Time,Channel A,Channel B
(ms),(mV),(V)

-2.36464555,0.39370080,0.00000000
-2.36423755,0.39370080,-0.07874016
-2.36382955,0.78740160,-0.07874016
-2.36342155,0.39370080,0.00000000
-2.36301355,0.78740160,-0.07874016
-2.36260555,0.39370080,0.00000000
-2.36219755,0.39370080,0.00000000
-2.36178955,0.39370080,0.00000000
-2.36138155,0.39370080,0.00000000
-2.36097355,0.39370080,-0.07874016
-2.36056555,0.78740160,0.00000000
-2.36015755,0.39370080,0.00000000
-2.35974955,0.78740160,0.00000000
-2.35934155,0.39370080,0.00000000
-2.35893355,0.78740160,-0.07874016
-2.35852555,0.78740160,-0.07874016
-2.35811755,0.39370080,0.00000000
-2.35770955,0.39370080,0.00000000
-2.35730155,0.39370080,0.00000000
-2.35689355,0.39370080,0.00000000
-2.35648555,0.39370080,-0.07874016
-2.35607755,0.78740160,0.00000000
-2.35566955,0.39370080,0.00000000
-2.35526155,0.39370080,0.00000000
-2.35485355,0.78740160,0.00000000
-2.35444555,0.39370080,0.00000000
-2.35403755,0.78740160,0.00000000
-2.35362955,0.78740160,0.00000000
-2.35322155,0.39370080,0.00000000
-2.35281355,0.78740160,0.00000000
-2.35240555,0.39370080,0.00000000
-2.35199755,0.39370080,-0.07874016
-2.35158955,0.39370080,-0.07874016
-2.35118155,0.39370080,0.00000000
-2.35077355,0.39370080,0.00000000
-2.35036555,0.39370080,0.00000000
-2.34995755,0.39370080,0.00000000
-2.34954955,0.39370080,0.00000000
-2.34914155,0.39370080,0.00000000
-2.34873355,0.39370080,0.00000000
-2.34832555,0.39370080,0.00000000
-2.34791755,0.00000000,0.00000000
-2.34750955,0.39370080,0.00000000
-2.34710155,0.39370080,0.00000000
-2.34669355,0.39370080,0.00000000
-2.34628555,0.39370080,0.00000000
-2.34587755,0.00000000,-0.07874016
-2.34546955,0.00000000,0.00000000
-2.34506155,0.00000000,0.00000000
-2.34465355,0.00000000,0.00000000
-2.34424555,0.39370080,0.00000000
-2.34383755,0.00000000,0.00000000
-2.34342955,0.00000000,0.00000000
-2.34302155,0.39370080,-0.07874016
-2.34261355,0.39370080,0.00000000
-2.34220555,0.00000000,0.00000000
-2.34179755,0.39370080,0.00000000
-2.34138955,0.39370080,0.00000000
-2.34098155,0.00000000,0.00000000
-2.34057355,0.39370080,-0.07874016
-2.34016555,0.39370080,0.00000000
-2.33975755,0.39370080,0.00000000
-2.33934955,0.39370080,0.00000000
-2.33894155,0.39370080,0.00000000
-2.33853355,0.39370080,0.00000000
-2.33812555,0.39370080,0.00000000
-2.33771755,0.00000000,0.00000000
-2.33730955,0.78740160,-0.07874016
-2.33690155,0.39370080,0.00000000
-2.33649355,0.39370080,0.00000000
-2.33608555,0.39370080,0.00000000
-2.33567755,0.39370080,0.00000000
-2.33526955,0.78740160,0.00000000
-2.33486155,0.78740160,0.00000000
-2.33445355,0.39370080,-0.07874016
-2.33404555,0.39370080,0.00000000
-2.33363755,0.78740160,0.00000000
-2.33322955,0.39370080,0.00000000
-2.33282155,0.78740160,0.00000000
-2.33241355,0.39370080,0.00000000
-2.33200555,0.39370080,0.00000000
-2.33159755,0.78740160,0.00000000
-2.33118955,0.39370080,0.00000000
-2.33078155,0.39370080,0.00000000
-2.33037355,0.78740160,0.00000000
-2.32996555,0.39370080,0.00000000
-2.32955755,0.39370080,0.00000000
-2.32914955,0.39370080,-0.07874016
-2.32874155,0.39370080,0.00000000
-2.32833355,0.39370080,-0.07874016
-2.32792555,0.39370080,0.00000000
-2.32751755,0.78740160,0.00000000
-2.32710955,0.39370080,0.00000000
-2.32670155,0.39370080,0.00000000
-2.32629355,0.78740160,-0.07874016
-2.32588555,0.39370080,0.00000000
-2.32547755,0.39370080,0.00000000
-2.32506955,0.39370080,0.00000000
-2.32466155,0.39370080,0.00000000
-2.32425355,0.00000000,-0.07874016
-2.32384555,0.78740160,0.00000000
-2.32343755,0.39370080,0.00000000
-2.32302955,0.00000000,0.00000000
-2.32262155,0.00000000,0.00000000
-2.32221355,0.00000000,0.00000000
-2.32180555,0.00000000,0.00000000
-2.32139755,0.00000000,0.00000000
-2.32098955,0.00000000,0.00000000
-2.32058155,0.39370080,0.00000000
-2.32017355,0.00000000,-0.07874016
-2.31976555,0.39370080,0.00000000
-2.31935755,0.39370080,-0.07874016
-2.31894955,0.00000000,0.00000000
-2.31854155,0.00000000,0.00000000
-2.31813355,0.00000000,0.00000000
-2.31772555,0.39370080,0.00000000
-2.31731755,0.00000000,-0.07874016
-2.31690955,0.39370080,0.00000000
-2.31650155,0.39370080,-0.07874016
-2.31609355,0.00000000,-0.07874016
-2.31568555,0.39370080,-0.07874016
-2.31527755,0.39370080,-0.07874016
-2.31486955,0.39370080,0.00000000
-2.31446155,0.39370080,0.00000000
-2.31405355,0.00000000,0.00000000
-2.31364555,0.39370080,0.00000000
-2.31323755,0.00000000,0.00000000
-2.31282955,0.39370080,0.00000000
-2.31242155,0.39370080,-0.07874016
-2.31201355,0.39370080,0.00000000
-2.31160555,0.39370080,0.00000000
-2.31119755,0.39370080,0.00000000
-2.31078955,0.39370080,0.00000000
-2.31038155,0.39370080,0.00000000
-2.30997355,0.78740160,0.00000000
-2.30956555,0.39370080,0.00000000
-2.30915755,0.78740160,0.00000000
-2.30874955,0.39370080,-0.07874016
-2.30834155,0.78740160,-0.07874016
-2.30793355,0.39370080,0.00000000
-2.30752555,0.39370080,-0.07874016
-2.30711755,0.78740160,0.00000000
-2.30670955,0.78740160,0.00000000
-2.30630155,0.39370080,0.00000000
-2.30589355,0.39370080,-0.07874016
-2.30548555,0.78740160,0.00000000
-2.30507755,0.00000000,-0.07874016
-2.30466955,0.39370080,0.00000000
-2.30426155,0.39370080,0.00000000
-2.30385355,0.39370080,0.00000000
-2.30344555,0.39370080,0.00000000
-2.30303755,0.39370080,0.00000000
-2.30262955,0.39370080,0.00000000
-2.30222155,0.39370080,0.00000000
-2.30181355,0.39370080,-0.07874016
-2.30140555,0.39370080,0.00000000
-2.30099755,0.39370080,0.00000000
-2.30058955,0.39370080,0.00000000
-2.30018155,0.39370080,0.00000000
-2.29977355,0.39370080,0.00000000
-2.29936555,0.39370080,0.00000000
-2.29895755,0.39370080,0.00000000
-2.29854955,0.00000000,0.00000000
-2.29814155,0.39370080,-0.07874016
