Time,Channel A,Channel B
(ms),(mV),(V)

-2.36452315,0.00000000,0.00000000
-2.36411515,0.39370080,0.00000000
-2.36370715,0.39370080,0.00000000
-2.36329915,0.00000000,-0.07874016
-2.36289115,0.00000000,0.00000000
-2.36248315,0.39370080,-0.07874016
-2.36207515,0.39370080,0.00000000
-2.36166715,0.78740160,0.00000000
-2.36125915,0.39370080,-0.07874016
-2.36085115,0.39370080,0.00000000
-2.36044315,0.39370080,0.00000000
-2.36003515,0.39370080,0.00000000
-2.35962715,0.39370080,0.00000000
-2.35921915,0.78740160,0.00000000
-2.35881115,0.39370080,0.00000000
-2.35840315,0.78740160,0.00000000
-2.35799515,0.39370080,-0.07874016
-2.35758715,0.39370080,0.00000000
-2.35717915,0.39370080,-0.07874016
-2.35677115,0.39370080,-0.07874016
-2.35636315,0.39370080,-0.07874016
-2.35595515,0.39370080,0.00000000
-2.35554715,0.39370080,0.00000000
-2.35513915,0.39370080,0.00000000
-2.35473115,0.39370080,0.00000000
-2.35432315,0.39370080,0.00000000
-2.35391515,0.39370080,0.00000000
-2.35350715,0.39370080,0.00000000
-2.35309915,0.39370080,0.00000000
-2.35269115,0.39370080,-0.07874016
-2.35228315,0.39370080,0.00000000
-2.35187515,0.78740160,0.00000000
-2.35146715,0.39370080,0.00000000
-2.35105915,0.78740160,0.00000000
-2.35065115,0.78740160,-0.07874016
-2.35024315,0.39370080,0.00000000
-2.34983515,0.39370080,-0.07874016
-2.34942715,0.39370080,0.00000000
-2.34901915,0.39370080,-0.07874016
-2.34861115,0.39370080,-0.07874016
-2.34820315,0.78740160,0.00000000
-2.34779515,0.78740160,-0.07874016
-2.34738715,0.39370080,0.00000000
-2.34697915,0.00000000,0.00000000
-2.34657115,0.39370080,-0.07874016
-2.34616315,0.78740160,0.00000000
-2.34575515,0.78740160,-0.07874016
-2.34534715,0.39370080,0.00000000
-2.34493915,0.39370080,0.00000000
-2.34453115,0.00000000,0.00000000
-2.34412315,0.00000000,0.00000000
-2.34371515,0.39370080,0.00000000
-2.34330715,0.39370080,0.00000000
-2.34289915,0.39370080,0.00000000
-2.34249115,0.39370080,0.00000000
-2.34208315,0.00000000,-0.07874016
-2.34167515,0.78740160,-0.07874016
-2.34126715,0.39370080,0.00000000
-2.34085915,0.39370080,-0.07874016
-2.34045115,0.39370080,0.00000000
-2.34004315,0.00000000,0.00000000
-2.33963515,0.39370080,0.00000000
-2.33922715,0.00000000,-0.07874016
-2.33881915,0.39370080,0.00000000
-2.33841115,0.39370080,-0.07874016
-2.33800315,0.00000000,0.00000000
-2.33759515,0.39370080,0.00000000
-2.33718715,0.39370080,-0.07874016
-2.33677915,0.00000000,0.00000000
-2.33637115,0.78740160,0.00000000
-2.33596315,0.39370080,0.00000000
-2.33555515,0.39370080,0.00000000
-2.33514715,0.39370080,-0.07874016
-2.33473915,0.39370080,-0.07874016
-2.33433115,0.39370080,0.00000000
-2.33392315,0.00000000,0.00000000
-2.33351515,0.39370080,0.00000000
-2.33310715,0.39370080,0.00000000
-2.33269915,0.39370080,0.00000000
-2.33229115,0.39370080,0.00000000
-2.33188315,0.39370080,-0.07874016
-2.33147515,0.00000000,0.00000000
-2.33106715,0.39370080,-0.07874016
-2.33065915,0.39370080,0.00000000
-2.33025115,0.39370080,0.00000000
-2.32984315,0.39370080,-0.07874016
-2.32943515,0.39370080,-0.07874016
-2.32902715,0.39370080,0.00000000
-2.32861915,0.78740160,0.00000000
-2.32821115,0.39370080,-0.07874016
-2.32780315,0.78740160,-0.07874016
-2.32739515,0.39370080,0.00000000
-2.32698715,0.78740160,0.00000000
-2.32657915,0.00000000,0.00000000
-2.32617115,0.39370080,0.00000000
-2.32576315,0.39370080,0.00000000
-2.32535515,0.78740160,0.00000000
-2.32494715,0.39370080,0.00000000
-2.32453915,0.39370080,-0.07874016
-2.32413115,0.39370080,0.00000000
-2.32372315,0.39370080,-0.07874016
-2.32331515,0.39370080,0.00000000
-2.32290715,0.39370080,0.00000000
-2.32249915,0.39370080,0.00000000
-2.32209115,0.39370080,-0.07874016
-2.32168315,0.78740160,-0.07874016
-2.32127515,0.39370080,0.00000000
-2.32086715,0.39370080,0.00000000
-2.32045915,0.39370080,-0.07874016
-2.32005115,0.39370080,0.00000000
-2.31964315,0.39370080,0.00000000
-2.31923515,0.39370080,0.00000000
-2.31882715,0.39370080,0.00000000
-2.31841915,0.39370080,0.00000000
-2.31801115,0.39370080,0.00000000
-2.31760315,0.00000000,0.00000000
-2.31719515,0.00000000,-0.07874016
-2.31678715,0.39370080,0.00000000
-2.31637915,0.39370080,-0.07874016
-2.31597115,0.39370080,0.00000000
-2.31556315,0.39370080,0.00000000
-2.31515515,0.00000000,0.00000000
-2.31474715,0.39370080,-0.07874016
-2.31433915,0.39370080,-0.07874016
-2.31393115,0.00000000,0.00000000
-2.31352315,0.39370080,0.00000000
-2.31311515,0.00000000,0.00000000
-2.31270715,0.39370080,0.00000000
-2.31229915,0.39370080,0.00000000
-2.31189115,0.39370080,0.00000000
-2.31148315,0.00000000,0.00000000
-2.31107515,0.39370080,0.00000000
-2.31066715,0.39370080,0.00000000
-2.31025915,0.39370080,0.00000000
-2.30985115,0.39370080,0.00000000
-2.30944315,0.00000000,0.00000000
-2.30903515,0.39370080,0.00000000
-2.30862715,0.39370080,0.00000000
-2.30821915,0.39370080,-0.07874016
-2.30781115,0.00000000,-0.07874016
-2.30740315,0.39370080,0.00000000
-2.30699515,0.39370080,0.00000000
-2.30658715,0.39370080,0.00000000
-2.30617915,0.39370080,0.00000000
-2.30577115,0.39370080,-0.07874016
-2.30536315,0.39370080,0.00000000
-2.30495515,0.39370080,0.00000000
-2.30454715,0.39370080,-0.07874016
-2.30413915,0.39370080,0.00000000
-2.30373115,0.39370080,0.00000000
-2.30332315,0.39370080,0.00000000
-2.30291515,0.39370080,0.00000000
-2.30250715,0.39370080,0.00000000
-2.30209915,0.39370080,0.00000000
-2.30169115,0.78740160,0.00000000
-2.30128315,0.39370080,0.00000000
-2.30087515,0.39370080,-0.07874016
-2.30046715,0.78740160,-0.07874016
-2.30005915,0.39370080,-0.07874016
-2.29965115,0.39370080,-0.07874016
-2.29924315,0.39370080,0.00000000
-2.29883515,0.39370080,0.00000000
-2.29842715,0.39370080,0.00000000
