Time,Channel A,Channel B
(ms),(mV),(V)

-2.36460475,0.39370080,0.00000000
-2.36419675,0.39370080,0.00000000
-2.36378875,0.00000000,0.00000000
-2.36338075,0.78740160,0.00000000
-2.36297275,0.39370080,-0.07874016
-2.36256475,0.39370080,0.00000000
-2.36215675,0.78740160,0.00000000
-2.36174875,0.39370080,0.00000000
-2.36134075,0.39370080,-0.07874016
-2.36093275,0.39370080,0.00000000
-2.36052475,0.39370080,0.00000000
-2.36011675,0.39370080,0.00000000
-2.35970875,0.39370080,0.00000000
-2.35930075,0.00000000,0.00000000
-2.35889275,0.39370080,-0.07874016
-2.35848475,0.39370080,0.00000000
-2.35807675,0.39370080,0.00000000
-2.35766875,0.00000000,-0.07874016
-2.35726075,0.39370080,-0.07874016
-2.35685275,0.39370080,0.00000000
-2.35644475,0.39370080,-0.07874016
-2.35603675,0.39370080,0.00000000
-2.35562875,0.39370080,0.00000000
-2.35522075,0.00000000,0.00000000
-2.35481275,0.78740160,0.00000000
-2.35440475,0.78740160,0.00000000
-2.35399675,0.39370080,-0.07874016
-2.35358875,0.78740160,0.00000000
-2.35318075,0.39370080,0.00000000
-2.35277275,0.39370080,0.00000000
-2.35236475,0.39370080,0.00000000
-2.35195675,0.78740160,0.00000000
-2.35154875,0.78740160,0.00000000
-2.35114075,0.39370080,0.00000000
-2.35073275,1.18110200,-0.07874016
-2.35032475,0.78740160,0.00000000
-2.34991675,0.78740160,0.00000000
-2.34950875,0.78740160,0.00000000
-2.34910075,0.78740160,0.00000000
-2.34869275,0.39370080,-0.07874016
-2.34828475,0.39370080,0.00000000
-2.34787675,0.39370080,0.00000000
-2.34746875,0.39370080,0.00000000
-2.34706075,0.39370080,0.00000000
-2.34665275,0.78740160,0.00000000
-2.34624475,0.39370080,0.00000000
-2.34583675,0.78740160,0.00000000
-2.34542875,0.39370080,0.00000000
-2.34502075,0.78740160,0.00000000
-2.34461275,0.39370080,0.00000000
-2.34420475,0.39370080,0.00000000
-2.34379675,0.78740160,0.00000000
-2.34338875,0.39370080,0.00000000
-2.34298075,0.39370080,0.00000000
-2.34257275,0.78740160,0.00000000
-2.34216475,0.39370080,0.00000000
-2.34175675,0.39370080,0.00000000
-2.34134875,0.39370080,0.00000000
-2.34094075,0.39370080,0.00000000
-2.34053275,0.39370080,0.00000000
-2.34012475,0.78740160,0.00000000
-2.33971675,0.39370080,0.00000000
-2.33930875,0.78740160,-0.07874016
-2.33890075,0.78740160,0.00000000
-2.33849275,0.78740160,0.00000000
-2.33808475,0.39370080,0.00000000
-2.33767675,0.39370080,0.00000000
-2.33726875,0.39370080,0.00000000
-2.33686075,0.39370080,0.00000000
-2.33645275,0.39370080,0.00000000
-2.33604475,0.78740160,0.00000000
-2.33563675,0.39370080,-0.07874016
-2.33522875,0.39370080,0.00000000
-2.33482075,0.39370080,0.00000000
-2.33441275,0.39370080,0.00000000
-2.33400475,0.39370080,0.00000000
-2.33359675,0.39370080,-0.07874016
-2.33318875,0.39370080,0.00000000
-2.33278075,0.39370080,0.00000000
-2.33237275,0.39370080,0.00000000
-2.33196475,0.39370080,0.00000000
-2.33155675,0.39370080,0.00000000
-2.33114875,0.39370080,-0.07874016
-2.33074075,0.39370080,0.00000000
-2.33033275,0.39370080,-0.07874016
-2.32992475,0.78740160,0.00000000
-2.32951675,0.39370080,0.00000000
-2.32910875,0.78740160,0.00000000
-2.32870075,0.39370080,0.00000000
-2.32829275,0.39370080,0.00000000
-2.32788475,0.78740160,0.00000000
-2.32747675,0.39370080,0.00000000
-2.32706875,0.78740160,0.00000000
-2.32666075,0.78740160,0.00000000
-2.32625275,0.78740160,0.00000000
-2.32584475,0.39370080,-0.07874016
-2.32543675,0.39370080,0.00000000
-2.32502875,0.78740160,0.00000000
-2.32462075,0.78740160,0.00000000
-2.32421275,0.39370080,0.00000000
-2.32380475,0.78740160,0.00000000
-2.32339675,0.39370080,0.00000000
-2.32298875,0.78740160,-0.07874016
-2.32258075,0.78740160,0.00000000
-2.32217275,0.78740160,0.00000000
-2.32176475,0.78740160,0.00000000
-2.32135675,0.78740160,0.00000000
-2.32094875,0.39370080,0.00000000
-2.32054075,0.78740160,0.00000000
-2.32013275,0.78740160,-0.07874016
-2.31972475,0.78740160,0.00000000
-2.31931675,0.78740160,0.00000000
-2.31890875,0.78740160,-0.07874016
-2.31850075,0.78740160,0.00000000
-2.31809275,0.39370080,0.00000000
-2.31768475,0.39370080,0.00000000
-2.31727675,0.39370080,0.00000000
-2.31686875,0.39370080,0.00000000
-2.31646075,0.39370080,-0.07874016
-2.31605275,0.78740160,0.00000000
-2.31564475,0.78740160,0.00000000
-2.31523675,0.00000000,0.00000000
-2.31482875,0.39370080,-0.07874016
-2.31442075,0.39370080,0.00000000
-2.31401275,0.39370080,0.00000000
-2.31360475,0.39370080,0.00000000
-2.31319675,0.78740160,-0.07874016
-2.31278875,0.39370080,0.00000000
-2.31238075,0.39370080,0.00000000
-2.31197275,0.39370080,0.00000000
-2.31156475,0.39370080,0.00000000
-2.31115675,0.39370080,0.00000000
-2.31074875,0.78740160,-0.07874016
-2.31034075,0.39370080,0.00000000
-2.30993275,0.78740160,0.00000000
-2.30952475,0.39370080,-0.07874016
-2.30911675,0.78740160,0.00000000
-2.30870875,0.78740160,-0.07874016
-2.30830075,0.39370080,0.00000000
-2.30789275,0.39370080,0.00000000
-2.30748475,0.39370080,0.00000000
-2.30707675,0.78740160,0.00000000
-2.30666875,0.39370080,0.00000000
-2.30626075,0.39370080,0.00000000
-2.30585275,0.78740160,-0.07874016
-2.30544475,0.78740160,0.00000000
-2.30503675,0.39370080,0.00000000
-2.30462875,0.39370080,0.00000000
-2.30422075,0.00000000,0.00000000
-2.30381275,0.39370080,0.00000000
-2.30340475,0.78740160,0.00000000
-2.30299675,0.78740160,-0.07874016
-2.30258875,0.78740160,0.00000000
-2.30218075,0.78740160,0.00000000
-2.30177275,0.78740160,0.00000000
-2.30136475,1.18110200,0.00000000
-2.30095675,0.39370080,0.00000000
-2.30054875,0.39370080,0.00000000
-2.30014075,0.39370080,0.00000000
-2.29973275,0.78740160,0.00000000
-2.29932475,0.39370080,0.00000000
-2.29891675,0.78740160,0.00000000
-2.29850875,0.39370080,-0.07874016
-2.29810075,0.39370080,0.00000000
